Order No,Movie Name,Movie Year,Movie Content URL,Movie Image URL,Movie Discription,Directors,Stars
639,Rustin,2022,/title/tt14160834/,"https://m.media-amazon.com/images/M/MV5BYmQ1MjI5ZjctZDI1Ni00NWQwLTliNjktZmU0ODEzOWZjODllXkEyXkFqcGdeQXVyNTYzMTc4MzY@._V1_UY98_CR127,0,67,98_AL_.jpg","
Gay, civil rights activist Bayard Rustin, who organized the 1963 March on Washington.",George C. Wolfe,"Da'Vine Joy Randolph, 
Jeffrey Wright, 
Chris Rock, 
Glynn Turman"
640,Without Ward,2022,/title/tt2338088/,"https://m.media-amazon.com/images/M/MV5BNjg2MGNjNWYtOTgxOS00Y2IyLTk1YTItYWNlODBlNjljNDIyXkEyXkFqcGdeQXVyMjU3ODA4MA@@._V1_UX67_CR0,0,67,98_AL_.jpg","
Inventor creates drug that allows people to live in their wildest dreams. Now, the drug is no more, and everyone who was on it is under house arrest. Garp learns to connect with himself, and in that, to take action.",Cory Cataldo,"Michael Gladis, 
Martin Landau, 
Harold Perrineau, 
Marguerite Moreau"
641,Somebody I Used to Know,2022,/title/tt15333984/,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png,"
On a trip to her hometown, workaholic Ally reminisces with her ex Sean and starts to question everything about the person she's become. Things only get more confusing when she meets Cassidy, who reminds her of the person she used to be.",Dave Franco,"Alison Brie, 
Zoe Chao, 
Haley Joel Osment, 
Amy Sedaris"
642,Nay Varan Bhat Loncha Kon Nai Koncha,2022,/title/tt17067156/,"https://m.media-amazon.com/images/M/MV5BYTA1OTJlZTktNzRmMS00MzExLWI2MDktNTNmY2M3NzE0YWZjXkEyXkFqcGdeQXVyMjQ2MDI5ODE@._V1_UY98_CR5,0,67,98_AL_.jpg","
This movie is a brutal look at coming of age in a city whose citizens have been famished by brutality and sin for centuries. It is said that the night sky of Mumbai has been forever haunted...                See full summary »
",Mahesh Manjrekar,"Prem Dharmadhikari, 
Nupur Dudwadkar, 
Rohit Haldikar, 
Umesh Jagtap"
643,Blight,2022,/title/tt12138298/,"https://m.media-amazon.com/images/M/MV5BODBiNGQ1MjUtMzVlNC00MDI0LWE0N2MtNTE3OTI4MGM3NTdiXkEyXkFqcGdeQXVyMzY3NjAwMjc@._V1_UX67_CR0,0,67,98_AL_.jpg","
One year ago, Logan mysteriously disappears while on a camping trip. Her welcome home party is thrown into chaos with a series of mysterious earthquakes and power outages.",Jeff Van Gerwen,"Joel Crumbley, 
Ashley van Kirk, 
Tripp Karrh, 
Erika Ramirez"
644,Please Baby Please,2022,/title/tt11423420/,"https://m.media-amazon.com/images/M/MV5BOGVlYzBiMDUtMDI4MC00ZTQwLTlkMWItODRiOGQ0YTRmODQ4XkEyXkFqcGdeQXVyMjIwMTcwNjk@._V1_UY98_CR53,0,67,98_AL_.jpg","
Newlyweds Suse and Arthur become the dangerous obsession of a greaser gang that awakens a sleeping quandary into the couple's sexual identity.",Amanda Kramer,"Demi Moore, 
Andrea Riseborough, 
Mary Lynn Rajskub, 
Karl Glusman"
645,Issac,2022,/title/tt11680698/,"https://m.media-amazon.com/images/M/MV5BODExZDgxOWUtOGY4ZC00ZDk0LWE3NjktYzEwOWI3NWUxNDJiXkEyXkFqcGdeQXVyMjAxOTY2NDA@._V1_UY98_CR5,0,67,98_AL_.jpg","
ISSAC is an intense psychological thriller which constantly treads the lines of reality and fiction. Issac, A young reclusive mortician who inherited his stepfather's mortuary business ...                See full summary »
",Josh Webber,"Dove Cameron, 
RJ Mitte, 
Pia Mia, 
Robert LaSardo"
646,X-Deal 2,2022,/title/tt19045582/,"https://m.media-amazon.com/images/M/MV5BOWI4MWMyZDUtNmUzZC00MjBhLTg3MjQtOTY3MzhiOWNmYjg2XkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_UX67_CR0,0,67,98_AL_.jpg","
In an island, a young couple, Violet and Peter, offers a sex swap with fellow guest Olivia, a hot lesbian. What starts as a mutually-beneficial deal turns rough and tumble when Peter demands more than what he bargained for.",Lawrence Fajardo,"Josef Elizalde, 
Angela Morena, 
Rob Quinto"
647,Measure of Revenge,2022,/title/tt9075388/,"https://m.media-amazon.com/images/M/MV5BZjRkN2E2MzktODQwMS00YTgyLTlkNzktOGQxMjEyOGUyZjk3XkEyXkFqcGdeQXVyNDY1NzI4NDc@._V1_UY98_CR0,0,67,98_AL_.jpg","
The story follows a theater actress, Lillian Cooper (Leo) whose son (Weary) dies mysteriously. When the investigating officer rules the cause of death an accidental overdose, Lillian ...                See full summary »
",Peyfa,"Sonnie Brown, 
Jasmine Carmichael, 
Keith Ramone Charles, 
Dominic Chianese Jr."
648,Salesmen,2022,/title/tt13617378/,"https://m.media-amazon.com/images/M/MV5BMzkyNzJiYWYtMjllMS00NTkwLWJmYTQtYTkyNmUxOGEwNmNhXkEyXkFqcGdeQXVyMTQ4ODc5ODk1._V1_UX67_CR0,0,67,98_AL_.jpg","
Four door-to-door salesmen unwittingly begin selling propaganda for a cult, whose popularity sweeps the city, leaving the salesmen as the only people who can undo the damage.",Luke Jarvis,"Corey Rodrigues, 
Will Noonan, 
Orlando Baxter, 
Tom Pooley"
649,Boo!,2022,/title/tt15289240/,"https://m.media-amazon.com/images/M/MV5BYjA3Y2M5ZTQtNGJhMi00YzBmLWJmOTMtNTQ0MWVkYzkwZDNhXkEyXkFqcGdeQXVyMjg3NTU2Mzk@._V1_UY98_CR83,0,67,98_AL_.jpg","
A teenage girl, who accidentally releases an ancient and mischievous spirit on Halloween which causes decorations to come alive and wreak havoc, must team up with the last person she'd want to in order to save their town - her father.",Jeff Wadlow,"Lauren Lapkus, 
Marlon Wayans, 
Dave Sheridan, 
Holly J. Barrett"
650,The Magic Flute,2022,/title/tt8206398/,"https://m.media-amazon.com/images/M/MV5BZGMxMDQ1YmEtZTk5MC00NDlmLTlmYzctODUwNzFjYzUyMDYwXkEyXkFqcGdeQXVyODIxMzc5MTk@._V1_UY98_CR0,0,67,98_AL_.jpg","
17-year-old Tim Walker as he travels from London to the Austrian Alps to attend the legendary Mozart boarding school. There, he discovers a centuries-old forgotten passageway into the fantastic world of Mozart's ""The Magic Flute.""",Florian Sigl,"F. Murray Abraham, 
Iwan Rheon, 
Jeanne Goursaud, 
Stéfi Celma"
651,Family Squares,2022,/title/tt13149036/,"https://m.media-amazon.com/images/M/MV5BYTNlM2Q4M2QtM2RhOS00MjRlLWE5M2UtMDdmNWNjMTE3ODk3XkEyXkFqcGdeQXVyNDExMzMxNjE@._V1_UX67_CR0,0,67,98_AL_.jpg","
A family that's been divided for years but when the matriarch grandma Mabel dies suddenly, the family has to come together. Her death takes the family on a journey, discovering that not only did she keep secrets, but so did everyone else.",Stephanie Laing,"Max Caspe, 
Zoe Chao, 
Ann Dowd, 
Elsie Fisher"
652,Lady Chatterley's Lover,2022,/title/tt14369780/,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png,"
Adaptation of D.H. Lawrence's novel about a woman who breaks with the forms and traditions of her time when she falls out of love with her husband and begins a torrid affair with a man who works on their English estate.",Laure de Clermont-Tonnerre,"Jack O'Connell, 
Joely Richardson, 
Faye Marsay, 
Emma Corrin"
653,The Game Chasers Movie,2022,/title/tt10035194/,"https://m.media-amazon.com/images/M/MV5BYjExZGUwMmYtMDFhNy00NGJlLThkNzEtYTdhYzdlZGFiODllXkEyXkFqcGdeQXVyODc4MTEzNjc@._V1_UX67_CR0,0,67,98_AL_.jpg","
Billy and Jay, friends since kids and now beat down with life, go on an adventure to track down Billy's original NES gaming system in order to play it one more time.",Billy Chaser,"Billy Chaser, 
Jay Hatfield, 
Eric Perez, 
Richard Garza"
654,My Father's Dragon,2022,/title/tt9288748/,"https://m.media-amazon.com/images/M/MV5BMTcxZGQyMmUtMGI1Zi00YzgzLWE2MTUtMDEwYjk4NjIwNGMyXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_UY98_CR1,0,67,98_AL_.jpg","
Elmer Elevator searches for a captive Dragon on Wild Island and finds much more than he could ever have anticipated.",Nora Twomey,"Judy Greer, 
Leighton Meester, 
Gaten Matarazzo, 
Jacob Tremblay"
655,Wonderwell,2022,/title/tt6195756/,"https://m.media-amazon.com/images/M/MV5BMTk1NjNhZjQtNzFlYi00MDYyLThjNjUtZDRhMDMxZmQ0OGZlXkEyXkFqcGdeQXVyMTA4MTA4MDQw._V1_UY98_CR15,0,67,98_AL_.jpg","
A coming-of-age fairy tale set between modern-day Italy and an imaginary realm just beyond, Wonderwell follows Violet, a naive and inquisitive 12 year-old-girl, on a thrilling journey that transforms her world forever.",Vlad Marsavin,"Carrie Fisher, 
Rita Ora, 
Kiera Milward, 
Nell Tiger Free"
656,Bheemla Nayak,2022,/title/tt14209560/,"https://m.media-amazon.com/images/M/MV5BZmFmOTliOTQtOTBjYy00YWM3LTk2NmMtZjMyOTNhYjEyNTdhXkEyXkFqcGdeQXVyMTI1NDAzMzM0._V1_UY98_CR1,0,67,98_AL_.jpg","
Things change when the egos of an upright police officer and a retired army havildar clash.",Saagar K Chandra,"Pawan Kalyan, 
Rana Daggubati, 
Nithya Menen, 
Samyuktha Menon"
657,Madelines,2022,/title/tt16550638/,"https://m.media-amazon.com/images/M/MV5BMTQ2NmFlNGUtNmQ2NS00OGIwLTkxMzAtNzBlOWMyNjZlNTUxXkEyXkFqcGdeQXVyMzY3MTkwMw@@._V1_UX67_CR0,0,67,98_AL_.jpg","
Working in their garage, indie entrepreneurs Madeline and Owen discover the secret of time travel. There's only one hitch: a bug in the code creates a new copy of Madeline at the same time every day.",Jason Richard Miller,"Brea Grant, 
Parry Shen, 
Richard Riehle"
658,La maniobra de la tortuga,2022,/title/tt6378536/,"https://m.media-amazon.com/images/M/MV5BOGRjNzY3YmUtMzMxMS00M2FjLWJmM2EtNGVlNzg2MmViZTQ1XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY98_CR1,0,67,98_AL_.jpg","
Add a Plot
",Juan Miguel del Castillo,"Natalia de Molina, 
Fred Tatien, 
Gerardo de Pablos, 
Mona Martínez"
659,The SpongeBob SquarePants Movie Rehydrated,2022,/title/tt12215472/,"https://m.media-amazon.com/images/M/MV5BODFmYWEyMDEtNzdjYi00YjhmLTk5NTYtNmI3NTk3ZDkzNGI4XkEyXkFqcGdeQXVyMTEyNDI0NjIy._V1_UX67_CR0,0,67,98_AL_.jpg","
In the fan reanimation of the 2004 classic, SpongeBob SquarePants and Patrick Star are in for the adventure of a lifetime when they have to go on a journey to save King Neptune's stolen crown.","Pasta Dash Creations, 
Angel Gonzalez, 
Kane Patrick, 
The PickleMan","Beckens, 
Pasta Dash Creations, 
CrystalAvenger, 
Doubletime32"
660,Ash & Dust,2022,/title/tt13831544/,"https://m.media-amazon.com/images/M/MV5BNTg3M2IxMDUtZDI0My00M2I5LWFlYmYtZGQxYmNlYmVmMjM1XkEyXkFqcGdeQXVyMTY1NDQ5ODA@._V1_UY98_CR0,0,67,98_AL_.jpg","
Two small town couples find themselves caught up in a game of death at the hands of a vicious gang after they discover a mysterious box buried long ago.",Adrian Langley,"Michael Swatton, 
Simon Phillips, 
John Andrews, 
Anne-Carolyne Binette"
661,Klondike,2022,/title/tt16315948/,"https://m.media-amazon.com/images/M/MV5BYWM3ZmVkNTktODllNS00MDc2LTllNTEtMWNhYTNlOTVkNzNlXkEyXkFqcGdeQXVyMjk1NzAxNg@@._V1_UX67_CR0,0,67,98_AL_.jpg","
The story of a Ukrainian family living on the border of Russia and Ukraine during the start of the war. Irka refuses to leave her house even as the village gets captured by armed forces. ...                See full summary »
",Maryna Er Gorbach,"Oksana Cherkashyna, 
Sergey Shadrin, 
Oleg Shcherbina, 
Oleg Shevchuk"
662,Follower,2022,/title/tt7428374/,"https://m.media-amazon.com/images/M/MV5BODk5OTAxOWQtYTRkMS00N2EzLWE5NzEtY2U4NDFkZmE0ZmI4XkEyXkFqcGdeQXVyMTI0MjY5MjU4._V1_UY98_CR1,0,67,98_AL_.jpg","
Three friends on a backpacking trip find themselves stalked by a mysterious individual recording their every move.",James Rich,"Revell Carpenter, 
Molly Leach, 
Gigi James, 
James Rich"
663,A Fairy Tale After All,2022,/title/tt7813294/,"https://m.media-amazon.com/images/M/MV5BODgzNzQwYzEtZDE1NC00NzU2LWIxMDMtZWE1NmM5MTI2Y2ViXkEyXkFqcGdeQXVyMjM2MDIxMDg@._V1_UX67_CR0,0,67,98_AL_.jpg","
A stubborn teenage girl finds herself confronted by whimsical characters when she is transported into a world of fantasy and fairy tales while attending a school marionette show.",Erik Peter Carlson,"Brian Hull, 
Anna Brisbin, 
Lucie Jones, 
Emily Shenaut"
664,Nayika Devi - The Warrior Queen,2022,/title/tt15100100/,"https://m.media-amazon.com/images/M/MV5BZDdjNmZlNzYtNDdkMi00OGIwLTgwMjgtYzMyZjdjYzkzYzMzXkEyXkFqcGdeQXVyNjY0OTkzMjk@._V1_UX67_CR0,0,67,98_AL_.jpg","
Nayika Devi, the Warrior Queen is a Historical drama set in the 12th century. The film is about India's first female warrior.",Nitin G.,"Khushi Shah, 
Manoj Joshi, 
Chunky Pandey, 
Chirag Jani"
665,Beavis and Butt-Head Do the Universe,2022,/title/tt14145426/,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png,"
After a ""creative"" judge sentences them to space camp, a black hole sends our adolescent heroes 24 years into the modern future where the duo misuse Iphones, embark on a quest to score, and become targets of the Deep State.",Mike Judge,Mike Judge
666,Spinning Gold,2022,/title/tt2071590/,"https://m.media-amazon.com/images/M/MV5BMzgzZmU4NTctZTViMi00ZDI5LTgzODUtZDMzNTUzOWFhMTgwXkEyXkFqcGdeQXVyOTk4MjY0Mw@@._V1_UY98_CR45,0,67,98_AL_.jpg","
A biopic of 1970s record producer Neil Bogart, co-founder of Casablanca Records.",Timothy Scott Bogart,"Michelle Monaghan, 
Jason Isaacs, 
Dan Fogler, 
Peyton List"
667,Palm Trees and Power Lines,2022,/title/tt15257116/,"https://m.media-amazon.com/images/M/MV5BNmQ3OTZlYzktNzQ3YS00ODViLTkwYTAtYjdmYTZkZmE2NmUzXkEyXkFqcGdeQXVyNjA3NTEwODY@._V1_UX67_CR0,0,67,98_AL_.jpg","
A disconnected teenage girl enters a relationship with a man twice her age. She sees him as the solution to all her problems, but his intentions are not what they seem.",Jamie Dack,"Lily McInerny, 
Gretchen Mol, 
Emily Jackson, 
Quinn Frankel"
668,The Stranger,2022,/title/tt11897478/,"https://m.media-amazon.com/images/M/MV5BNGM0ODQ4ZGUtNDM5Ny00MWYwLTk5NGMtNGYzMmFjN2Y3ZjQxXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_UY98_CR53,0,67,98_AL_.jpg","
Two men who meet on a plane and strike up a conversation that turns into friendship. For Henry Teague, worn down by a lifetime of physical labour and crime, this is a dream come true.",Thomas M. Wright,"Joel Edgerton, 
Sean Harris, 
Ewen Leslie, 
Steve Mouzakis"
669,All Quiet on the Western Front,2022,/title/tt1016150/,"https://m.media-amazon.com/images/M/MV5BZTQxY2FlOWUtOWVkMC00NDJhLWJmMGYtZGQ4NjYxNjcxYmY1XkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_UY98_CR1,0,67,98_AL_.jpg","
A young German soldier's terrifying experiences and distress on the western front during World War I.",Edward Berger,"Daniel Brühl, 
Sebastian Hülk, 
Albrecht Schuch, 
Anton von Lucke"
670,Mack & Rita,2022,/title/tt14330236/,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png,"
A 30-year-old writer (Elizabeth Lail) spends a wild weekend in Palm Springs and wakes up to find she has magically transformed into her 70-year-old (Diane Keaton).",Katie Aselton,"Patti Harrison, 
Wendie Malick, 
Diane Keaton, 
Taylour Paige"
671,Rabiye,2022,/title/tt13471738/,"https://m.media-amazon.com/images/M/MV5BMDVlZWZjN2YtNjY0YS00NGZlLWE2ZmMtYTJiMTY4OTM3MTNmXkEyXkFqcGdeQXVyNTU1MzE3NDk@._V1_UY98_CR1,0,67,98_AL_.jpg","
Desperate to help her son, Rabiye Kurnaz, a housewife and loving mother from Bremen, goes to the police, notifies authorities and almost despairs at their impotence and in the end, against all the odds, something truly remarkable happens.",Andreas Dresen,"Meltem Kaptan, 
Alexander Scheer, 
Charly Hübner, 
Nazmi Kirik"
672,Zlatni decko,2022,/title/tt13210188/,"https://m.media-amazon.com/images/M/MV5BN2MzM2MxOGYtZTdmNy00MWEzLTg2ZWUtNmNkMWZjNDA1Y2MyXkEyXkFqcGdeQXVyMjM5MTg4MjQ@._V1_UY98_CR1,0,67,98_AL_.jpg","
This is the story of a young, talented football player with a problematic temperament, who already in his youth, because of his talent, becomes the target of several interest groups.",Ognjen Jankovic,"Denis Muric, 
Igor Bencina, 
Petar Strugar, 
Ljubomir Bulajic"
673,Esterno notte,2022,/title/tt12822708/,"https://m.media-amazon.com/images/M/MV5BMmYxYTQyOGYtNzE5ZS00NjU4LTkxZTAtOGI0MzEyZjE0Zjc5XkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_UY98_CR1,0,67,98_AL_.jpg","
The 1978 kidnapping and assassination of former Italian Prime Minister Aldo Moro by Red Brigades terrorists",Marco Bellocchio,"Fabrizio Gifuni, 
Margherita Buy, 
Toni Servillo, 
Fausto Russo Alesi"
674,Bhala Thandanana,2022,/title/tt14209750/,"https://m.media-amazon.com/images/M/MV5BMTk3NWVkNDMtNzgyZi00N2UwLTliY2YtYjMwMDk3NGE0MTA0XkEyXkFqcGdeQXVyMTI1NDEyNTM5._V1_UY98_CR1,0,67,98_AL_.jpg","
Shashirekha works as an investigative journalist for a leading media company. While at an orphanage, she is introduced to Chandrasekhar who is covering the news. On the other hand, a series of murders take place.",Chaitanya Dantuluri,"Ramachandra Raju, 
Catherine Tresa, 
Sree Vishnu, 
Krishna Murali Posani"
675,Prototype,2022,/title/tt13156334/,"https://m.media-amazon.com/images/M/MV5BYjQ1MGQ0OTQtZTkyMi00YzAxLWE0ZTctMDc3NTM2NjlmYTFiXkEyXkFqcGdeQXVyMjI3ODI5OTc@._V1_UX67_CR0,0,67,98_AL_.jpg","
In the near future, life-like androids with artificial intelligence have been created to help people with menial household tasks. The prototype, One, created by Roger Marshall and tested by...                See full summary »
",Jack Peter Mundy,"Marshall Hawkes, 
Stephanie Lodge, 
Zoe Purdy, 
Ben Reid"
676,Dragon Knight,2022,/title/tt13117446/,"https://m.media-amazon.com/images/M/MV5BNTQ2Y2E1ZWEtNzdkNS00NjA0LTlkZTctMTEyNmJhOWViOTkyXkEyXkFqcGdeQXVyMTA3ODY4MTA@._V1_UX67_CR0,0,67,98_AL_.jpg","
When a malevolent force takes hold in the kingdoms of Agonos, a lone knight must embark on a perilous quest to find the last dragon, and save the world from this great and growing evil.",Lawrie Brewster,"Erich Redman, 
Megan Tremethick, 
Lawrie Brewster, 
Joanne Garnet"
677,Spitfire Over Berlin,2022,/title/tt13434866/,"https://m.media-amazon.com/images/M/MV5BNzhlNmQzNDEtYzBjNi00OTFjLTkzY2YtMTFmYWU3ZTgwZDdlXkEyXkFqcGdeQXVyMzIxODMxMTE@._V1_UY98_CR3,0,67,98_AL_.jpg","
August 1944. With the American Eighth Air Force poised to strike over Nazi Germany, British Intelligence learns that they could be flying into a deadly trap. With only hours to spare, ...                See full summary »
",Callum Burn,"Archie Blankley, 
Callum Burn, 
David Dobson, 
Tom Gordon"
678,99 Moons,2022,/title/tt13149356/,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png,"
Bigna and Frank are two people of different thoughts. When their different worlds collide they become obsessively entwined in a passionate affair.",Jan Gassmann,"Valentina Crisafulli, 
Dominik Fellmann, 
Danny Exnar"
679,"Hush, Hush",2022,/title/tt8715084/,"https://m.media-amazon.com/images/M/MV5BNmNlZjVhZGItMTQxNy00YTRmLWE2NDAtNWM1YTMyMzc2Y2QyXkEyXkFqcGdeQXVyMjMwMzk5OTI@._V1_UX67_CR0,0,67,98_AL_.jpg","
Based on the New York Times best-selling book franchise series.",,
680,Burn,2022,/title/tt2992252/,"https://m.media-amazon.com/images/M/MV5BMDJmZjEzNDctZDM4Ni00N2Q1LWEwYzctMzM4NjA0MmFhMTIwXkEyXkFqcGdeQXVyNTM3MDc5NjU@._V1_UX67_CR0,0,67,98_AL_.jpg","
A hit man finds out his younger brother killed the mob boss's trophy wife. He has two days to find him and get him out of town before a contract killer catches up with them.",Patrick Lazzara,"Kristen Baranano, 
Dawn Barber, 
Donnie Blankenship, 
Agostino Bommarito"
681,Koorman,2022,/title/tt18071828/,"https://m.media-amazon.com/images/M/MV5BYTgwODk1NjMtY2FmMC00YmJhLTg2OTAtMWJkOWM4YzEzNzFkXkEyXkFqcGdeQXVyNjc3OTEwNjk@._V1_UY98_CR53,0,67,98_AL_.jpg","
Mentalist who can read the minds of others, irrespective of how hard they try to hide details from him. Imagine what would happen if cops choose to use such a man to solve crimes?",Bryan Biju George,"Rajaji, 
Janani Iyer, 
Bala Saravanan, 
Aadukalam Naren"
682,Hoy se arregla el mundo,2022,/title/tt11592014/,"https://m.media-amazon.com/images/M/MV5BZTA3YzRiODctYmRjNy00OTE1LWJlNWEtYTU5YmE0MWNmNmQwXkEyXkFqcGdeQXVyMzA5NzYzNw@@._V1_UY98_CR0,0,67,98_AL_.jpg","
A man finds out the child he has been raising for 9 years might not be his son after all. They then set out to find the real biological father.",Ariel Winograd,"Leonardo Sbaraglia, 
Benjamín Otero, 
Luis Luque, 
Charo López"
683,Plus/Minus,2022,/title/tt14298328/,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png,"
Tells the story of Natalie, whose life, on the eve of her college graduation, diverges into two parallel realities: one in which she becomes pregnant and must navigate motherhood as a young...                See full summary »
",Wanuri Kahiu,"David Corenswet, 
Lili Reinhart, 
Luke Wilson, 
Andrea Savage"
684,The Last Mark,2022,/title/tt12773826/,"https://m.media-amazon.com/images/M/MV5BYzYxY2JiNjItODI2Ny00YzYwLTkyNmUtOTkxMTY0NDI4NjY5XkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_UX67_CR0,0,67,98_AL_.jpg","
After a young woman witnesses a mob hit, a seasoned assassin and his psychotic partner must track her down before she turns them in, but she proves to be the hardest mark to kill.",Reem Morsi,"Alexia Fast, 
Shawn Doyle, 
Josh Cruddas, 
Bryce Hodgson"
685,Starbright,2022,/title/tt1742179/,"https://m.media-amazon.com/images/M/MV5BMjAxYjE5NjAtZjFmMi00MzE5LWE2ZjItMjcxYmQyMDkzMGJhXkEyXkFqcGdeQXVyODc3NTI2MzI@._V1_UY98_CR40,0,67,98_AL_.jpg","
A young orphan escapes the realities of her life by fantasizing about, and then entering, a fairy tale world.",Francesco Lucente,"Ted Levine, 
John Rhys-Davies, 
Diego Boneta, 
Elisabeth Röhm"
